aX,aY,aZ,gX,gY,gZ
0.660,-1.580,0.780,7.562,-12.188,-14.688
0.600,-0.580,0.470,3.313,-3.875,3.063
0.770,-0.330,0.040,1.875,7.437,17.187
-0.420,-0.040,-1.160,2.438,18.312,22.500
-0.420,-0.040,-1.160,2.438,18.312,22.500
-0.700,1.180,-1.620,1.875,18.250,23.062
-0.700,1.180,-1.620,1.875,18.250,23.062
0.010,1.410,-1.080,1.000,10.125,20.187
0.300,1.140,-0.710,-0.125,2.500,13.125
0.300,1.140,-0.710,-0.375,-3.000,4.625
0.330,0.330,-0.250,-0.375,-3.000,4.625
0.930,-0.320,0.600,-2.563,-4.812,1.937
0.930,-0.320,0.600,-3.688,-3.438,2.750
0.960,-0.490,0.740,-3.688,-3.438,2.750
0.830,-0.490,0.660,-0.812,-0.500,4.000

-2.430,0.960,-1.070,-9.813,-6.562,-16.750
-2.430,0.960,-1.070,-10.500,1.812,-28.562
-4.360,1.320,-1.580,-10.500,1.812,-28.562
-5.970,1.310,-1.530,-14.563,6.562,-42.750
-10.710,0.820,-2.000,-21.437,13.000,-59.313
-10.710,0.820,-2.000,-32.188,28.562,-97.000
-12.140,1.150,-1.960,-32.188,28.562,-97.000
-12.140,1.150,-1.960,-32.188,28.562,-97.000
-12.600,0.790,-1.770,-32.188,28.562,-97.000
-12.390,0.000,-1.260,-29.812,25.875,-121.500
-13.220,-2.850,-0.840,-35.000,8.313,-130.625
-13.270,-4.900,-0.050,-38.375,-39.125,-108.063
-13.270,-4.900,-0.050,-38.375,-39.125,-108.063
-13.180,-6.920,1.000,-29.812,-54.750,-83.625
-13.180,-6.920,1.000,-29.812,-54.750,-83.625
-12.990,-8.000,1.300,-29.812,-54.750,-83.625
-10.870,-7.410,2.120,-13.625,-79.688,-6.312
-9.880,-5.810,2.540,-6.375,-84.938,21.687
-9.880,-5.810,2.540,-6.375,-84.938,21.687
-10.230,-4.910,1.390,9.063,-72.188,30.625
-10.230,-4.910,1.390,21.187,-62.313,29.375
-11.400,-4.360,-1.410,21.187,-62.313,29.375
-11.870,-3.630,-4.570,25.875,-77.375,22.062
-11.870,-3.630,-4.570,20.812,-107.125,5.187
-10.520,-2.850,-5.150,20.812,-107.125,5.187
-8.160,-2.690,-4.630,21.187,-133.250,-11.000
-6.910,-3.000,-4.180,33.938,-152.437,-17.875
-6.910,-3.000,-4.180,33.938,-152.437,-17.875
-4.450,-2.680,-1.880,42.688,-149.312,-5.250
-2.290,-2.020,-1.410,42.688,-140.000,13.563
-2.290,-2.020,-1.410,42.688,-140.000,13.563
-0.610,-1.510,-0.500,46.313,-127.500,31.625
1.950,1.880,-1.640,39.250,-88.063,57.375
1.950,3.970,-3.520,23.750,-45.438,74.188
1.950,3.970,-3.520,23.750,-45.438,74.188
0.660,4.510,-6.040,28.750,-22.625,63.938
0.760,3.140,-7.380,47.313,-43.688,45.188
0.760,3.140,-7.380,47.313,-43.688,45.188
2.250,-0.850,-6.150,71.188,-84.250,25.125
3.340,-1.140,-4.600,87.188,-118.313,19.000
3.860,0.160,-2.590,72.438,-107.813,33.938
3.860,0.160,-2.590,72.438,-107.813,33.938
5.700,0.940,-1.370,39.125,-75.313,51.500
7.330,0.820,-1.000,15.375,-36.938,68.125
7.330,0.820,-1.000,15.375,-36.938,68.125
6.890,0.980,-1.130,5.750,-10.625,79.125
6.830,-0.210,-1.030,16.062,-3.188,88.625
6.310,-2.040,-1.250,35.188,-10.313,108.438
6.310,-2.040,-1.250,35.188,-10.313,108.438
4.390,-1.890,-3.490,50.688,-31.875,130.500
4.390,-1.890,-3.490,72.000,-77.188,133.687
5.750,-1.280,-3.960,72.000,-77.188,133.687
5.980,1.130,-4.910,76.000,-105.875,125.938
5.960,3.550,-5.660,63.125,-117.750,102.500
5.960,3.550,-5.660,41.125,-128.687,67.750
8.190,4.440,-2.610,41.125,-128.687,67.750
9.940,4.070,-0.430,14.688,-118.750,40.250
9.940,4.070,-0.430,14.688,-118.750,40.250
9.640,2.660,0.330,-10.438,-90.063,30.562
9.640,2.660,0.330,-18.437,-65.750,35.125
8.740,0.520,-0.060,-18.437,-65.750,35.125
7.690,-2.770,0.250,-20.187,-51.750,53.875
7.380,-3.000,0.560,-10.063,-42.625,70.375
7.380,-3.000,0.560,18.250,-36.625,73.813
7.400,-2.950,0.300,18.250,-36.625,73.813
6.110,-0.910,-2.820,53.875,-35.938,68.750
6.110,-0.910,-2.820,53.875,-35.938,68.750
5.860,0.420,-4.020,76.813,-51.250,57.500
6.400,1.360,-4.390,72.500,-73.375,41.688
7.240,2.470,-3.430,44.500,-81.375,27.562
7.240,2.470,-3.430,44.500,-81.375,27.562
8.830,1.830,-0.520,8.688,-75.875,19.750
8.830,1.830,-0.520,-30.250,-53.000,23.625
8.820,0.790,0.390,-30.250,-53.000,23.625
8.550,-0.260,0.510,-53.938,-25.250,34.875
8.280,-0.620,0.200,-52.000,-8.313,43.000
8.280,-0.620,0.200,-52.000,-8.313,43.000
7.290,-0.840,-1.100,-31.812,4.250,40.875
6.580,-0.890,-2.140,-5.187,7.812,33.438
6.580,-0.890,-2.140,-5.187,7.812,33.438
5.980,-0.510,-2.620,18.500,-4.250,21.750
5.980,-0.510,-2.620,18.500,-4.250,21.750
5.800,-0.130,-2.590,42.188,-20.562,4.125
6.050,0.320,-1.880,56.188,-35.250,-10.375
6.820,1.090,-0.460,63.688,-45.500,-19.937
6.820,1.090,-0.460,63.688,-45.500,-19.937
7.950,1.210,1.160,61.063,-39.938,-27.187
7.800,1.150,1.900,37.375,-25.187,-18.687
7.800,1.150,1.900,37.375,-25.187,-18.687
6.150,0.830,1.410,3.063,7.937,-4.937
5.110,0.430,-0.020,-31.312,42.063,20.062
5.240,0.080,-0.870,-37.063,16.250,9.750
5.240,0.080,-0.870,-37.063,16.250,9.750
4.520,-0.020,-1.310,-29.875,-3.313,2.313
4.520,-0.020,-1.310,-29.875,-3.313,2.313
4.940,0.590,-1.680,-27.437,-14.938,9.938
4.940,0.590,-1.680,-10.625,-27.125,1.937
5.240,0.540,-1.480,-10.625,-27.125,1.937
5.610,0.720,-1.200,17.125,-31.812,-19.750
5.430,0.570,-1.510,50.875,-28.937,-40.313
5.430,0.570,-1.510,50.875,-28.937,-40.313
5.520,0.650,-1.420,75.000,-33.688,-55.500
5.360,0.190,-1.660,78.563,-24.375,-71.125
5.360,0.190,-1.660,57.500,3.875,-75.938
4.790,-0.230,-1.950,57.500,3.875,-75.938
4.830,-0.650,-2.200,23.125,35.063,-67.500
4.660,-0.570,-2.790,-3.125,57.750,-50.000
4.660,-0.570,-2.790,-11.313,64.875,-33.375
3.270,-0.240,-3.620,-11.313,64.875,-33.375
2.480,-0.410,-4.450,-12.438,56.438,-21.500
2.480,-0.410,-4.450,-11.250,35.750,-15.313
4.090,1.300,-3.330,-11.250,35.750,-15.313
5.670,2.910,-2.200,-9.250,16.062,-19.562
5.670,3.200,-2.220,-4.875,19.375,-47.375
5.670,3.200,-2.220,5.937,30.750,-79.500
4.400,2.660,-2.800,5.937,30.750,-79.500
3.250,-0.190,-3.010,5.687,38.563,-96.125
3.250,-0.190,-3.010,5.687,38.563,-96.125
3.360,-0.530,-2.750,-6.812,44.063,-96.813
3.340,-0.290,-2.630,-14.938,41.313,-73.000
3.050,0.030,-1.350,-24.687,45.063,-45.438
3.050,0.030,-1.350,-24.687,45.063,-45.438
2.340,-0.850,-1.290,-27.000,73.938,-39.563
2.340,-0.850,-1.290,-26.937,91.688,-37.063
1.670,-0.660,-1.090,-26.937,91.688,-37.063
3.010,0.660,0.100,-29.875,101.563,-35.938
2.840,0.880,-2.280,-19.375,131.437,-45.063
2.840,0.880,-2.280,27.625,111.063,-80.875
0.560,1.590,-4.370,27.625,111.063,-80.875
0.890,1.260,-5.330,69.875,72.938,-121.875
0.890,1.260,-5.330,69.875,72.938,-121.875
2.250,0.760,-4.490,81.813,26.000,-146.625
2.450,-0.400,-2.490,53.813,10.875,-140.375
1.450,-1.860,-1.880,31.562,9.438,-128.062
1.450,-1.860,-1.880,31.562,9.438,-128.062
-0.210,-2.240,-0.610,16.250,2.125,-111.625
-0.210,-2.240,-0.610,3.500,15.563,-78.438
-1.630,-2.500,0.000,3.500,15.563,-78.438
-2.530,-2.860,-0.530,-1.875,31.125,-36.438
-2.530,-2.860,-0.530,-3.688,28.000,-0.750
-2.140,-1.910,-0.310,-3.688,28.000,-0.750
-0.760,-1.350,-0.120,-2.438,23.437,17.312
-0.050,-1.280,-0.670,-4.875,21.187,30.875
-0.050,-1.280,-0.670,-2.563,13.250,43.188
-3.810,-1.110,-6.230,-2.563,13.250,43.188
-3.690,-0.920,-6.990,16.062,-8.313,41.500
-3.690,-0.920,-6.990,17.625,-38.438,39.875
-0.890,0.770,-5.580,17.625,-38.438,39.875
7.310,5.870,3.130,-9.000,-36.688,21.812
4.630,4.120,2.020,-12.938,6.562,-43.813
4.630,4.120,2.020,-12.938,6.562,-43.813
1.990,0.260,0.420,16.812,55.063,-122.938
1.990,0.260,0.420,4.312,123.688,-135.937
-1.990,-2.130,-0.570,4.312,123.688,-135.937
-6.600,-5.640,-3.590,-34.563,180.937,-82.563
-8.570,-4.790,-4.690,-63.188,187.812,-18.375
-8.570,-4.790,-4.690,-67.250,162.562,15.938
-7.810,-3.470,-5.090,-67.250,162.562,15.938
-6.980,-2.390,-5.000,-55.313,116.250,26.000
-6.980,-2.390,-5.000,-55.313,116.250,26.000
-1.830,1.710,0.370,-56.313,67.313,27.625
0.240,1.240,2.710,-71.938,43.938,17.312
0.240,1.240,2.710,-76.250,52.750,2.875
-1.180,-0.940,3.090,-76.250,52.750,2.875
-3.590,-3.430,2.470,-85.813,92.125,12.000
-3.590,-3.430,2.470,-84.813,148.437,33.250
-7.460,-4.960,1.750,-84.813,148.437,33.250
-7.360,-3.750,1.220,-63.813,175.250,37.500
-7.360,-3.750,1.220,-63.813,175.250,37.500
-7.790,-1.590,-0.410,-44.563,157.187,27.312
-7.790,-1.590,-0.410,-20.375,125.750,2.625
-9.210,0.560,-2.490,-20.375,125.750,2.625
-9.210,0.560,-2.490,-10.938,77.813,-14.813
-9.310,2.500,-4.040,-10.938,77.813,-14.813
-8.700,2.340,-2.670,-23.812,35.875,-41.375
-8.700,2.340,-2.670,-23.812,35.875,-41.375
-6.380,2.030,-2.190,-40.813,23.687,-65.938
-2.970,-1.620,3.680,-59.875,-19.312,-57.125
-2.970,-1.620,3.680,-59.875,-19.312,-57.125
-4.110,-3.230,3.650,-66.125,-4.000,-50.188
-5.540,-4.090,2.900,-63.813,36.000,-36.000
-6.730,-4.490,2.040,-49.625,59.500,-16.187
-6.730,-4.490,2.040,-49.625,59.500,-16.187
-6.450,-2.580,0.510,-30.687,62.563,9.625
-6.450,-2.580,0.510,-10.438,58.063,21.000
-6.860,-1.280,-1.140,-10.438,58.063,21.000
-6.720,-0.060,-1.800,9.625,37.750,6.125
-5.080,0.270,-1.310,9.000,8.188,-12.313
-5.080,0.270,-1.310,9.000,8.188,-12.313
-2.530,0.530,0.140,-1.625,-2.250,-14.375
-1.640,0.400,0.790,-6.625,2.063,-15.500
-1.640,0.400,0.790,-6.625,2.063,-15.500
-1.140,0.510,0.840,-14.125,14.250,-13.000
-1.140,0.540,0.370,-19.500,28.937,-7.500
-1.530,-0.390,-0.350,-24.000,30.062,-3.750
-1.530,-0.390,-0.350,-24.000,30.062,-3.750
-1.530,-0.890,-0.540,-20.187,22.000,-4.562
-1.530,-0.890,-0.540,-10.625,6.812,-3.813
-1.620,-0.940,-0.380,-10.625,6.812,-3.813
-1.140,-0.610,-0.100,-2.438,-7.125,-2.188
-0.720,-0.300,0.270,3.813,-16.250,-1.562
0.170,-0.010,0.910,5.937,-22.937,1.437
0.170,-0.010,0.910,5.937,-22.937,1.437
1.010,-0.150,1.370,7.187,-22.250,3.750
1.010,-0.150,1.370,3.563,-12.500,5.937
0.930,-0.330,1.010,3.563,-12.500,5.937
1.150,-0.060,0.610,-5.062,2.938,12.750
0.980,0.480,0.010,-11.375,14.438,20.500
0.950,0.850,-0.360,-11.813,14.625,20.750
0.950,0.850,-0.360,-11.813,14.625,20.750
-0.040,0.830,-1.310,-10.625,9.563,15.500
-0.040,0.830,-1.310,-4.000,1.750,7.125
-0.070,0.720,-1.150,-4.000,1.750,7.125
0.380,0.660,-0.760,2.313,-10.688,-2.688
0.730,0.500,-0.210,6.812,-21.937,-11.875
1.000,-0.850,1.070,6.437,-26.812,-15.688
1.000,-0.850,1.070,6.437,-26.812,-15.688
0.940,-0.790,1.030,0.250,-18.125,-7.875
0.940,-0.790,1.030,-1.937,-1.437,1.562
0.760,-0.480,0.440,-1.937,-1.437,1.562
0.410,-0.020,-0.210,-3.188,12.625,7.437
-0.830,0.300,-1.400,-5.062,17.312,9.250
-0.830,0.300,-1.400,-4.500,15.063,9.625
-0.980,0.660,-1.750,-4.500,15.063,9.625
-0.780,0.510,-1.600,-1.437,5.562,7.500
-0.780,0.510,-1.600,-1.437,5.562,7.500
-0.610,0.260,-1.180,2.875,-8.375,1.125
-0.610,0.260,-1.180,2.875,-8.375,1.125
1.340,-0.090,0.620,7.812,-19.875,-2.813
1.960,-0.220,1.150,11.563,-23.500,-3.438
1.580,-0.220,0.810,12.875,-14.250,-2.000
1.580,-0.220,0.810,8.375,1.625,3.063
0.640,0.390,-0.410,8.375,1.625,3.063
-0.150,0.730,-1.230,1.250,14.188,8.875
-0.150,0.730,-1.230,1.250,14.188,8.875
-0.850,1.170,-2.060,-3.688,19.875,10.188
-0.980,1.350,-2.230,-5.937,14.188,8.625
-0.980,1.350,-2.230,-5.937,14.188,8.625
0.290,0.740,-0.640,-7.937,-0.062,4.875
0.620,0.170,0.000,-6.062,-9.375,-3.688
0.620,0.170,0.000,-6.062,-9.375,-3.688
0.980,-0.020,0.560,-2.875,-14.938,-11.063
0.980,-0.020,0.560,-0.187,-14.000,-11.750
1.490,-0.100,1.030,-0.187,-14.000,-11.750
1.460,-0.470,1.200,0.937,-7.875,-10.625
0.720,-0.500,0.620,1.750,1.125,-7.937
0.720,-0.500,0.620,1.750,1.125,-7.937
0.070,-0.510,0.000,1.312,11.375,-3.438
-0.740,-0.240,-0.770,0.187,16.750,1.562
-0.740,-0.240,-0.770,0.187,16.750,1.562

-2.570,0.130,-1.210,-2.688,-0.812,-13.375
-2.570,0.130,-1.210,-6.750,-4.125,-17.375
-3.280,-0.160,-1.030,-6.750,-4.125,-17.375
-6.670,-0.700,-1.120,-14.813,-3.438,-19.812
-8.790,-1.050,-1.600,-18.687,3.750,-27.062
-8.790,-1.050,-1.600,-18.687,3.750,-27.062
-11.160,-1.010,-1.910,-21.500,13.875,-40.750
-11.160,-1.010,-1.910,-21.500,13.875,-40.750
-12.620,-1.320,-2.430,-27.125,23.187,-54.563
-15.450,-3.550,-2.390,-30.625,19.812,-70.125
-15.210,-5.120,-1.310,-29.375,-3.500,-80.313
-15.210,-5.120,-1.310,-29.375,-3.500,-80.313
-13.200,-6.360,0.730,-26.812,-37.125,-80.500
-13.200,-6.360,0.730,-23.937,-65.500,-70.938
-10.820,-7.710,4.440,-23.937,-65.500,-70.938
-10.210,-7.210,3.590,-1.562,-71.188,-52.563
-8.780,-5.900,3.050,28.312,-60.063,-22.562
-8.780,-5.900,3.050,37.438,-54.188,19.937
-8.550,-4.640,3.090,37.438,-54.188,19.937
-7.750,-2.230,0.380,43.375,-50.125,58.375
-7.750,-2.230,0.380,43.375,-50.125,58.375
-6.630,-1.360,-0.900,51.813,-44.375,80.188
-6.630,-1.360,-0.900,50.063,-42.500,84.250
-6.480,-0.540,-1.730,50.063,-42.500,84.250
-7.210,-0.180,-3.190,24.937,-47.438,79.750
-9.760,-1.960,-6.260,1.000,-58.688,66.625
-9.760,-1.960,-6.260,1.000,-58.688,66.625
-8.250,-3.200,-5.510,-7.875,-90.625,47.500
-6.720,-5.140,-3.790,-6.312,-137.000,32.625
-6.720,-5.140,-3.790,-6.312,-137.000,32.625
-5.080,-6.830,-2.020,23.875,-176.375,32.250
-1.060,-4.280,0.580,61.000,-204.750,49.938
1.720,-1.570,0.850,84.938,-205.062,68.000
1.720,-1.570,0.850,84.938,-205.062,68.000
3.480,1.290,0.300,105.625,-183.625,65.438
2.620,3.080,-2.060,108.875,-141.437,52.063
2.620,3.080,-2.060,108.875,-141.437,52.063
-3.070,3.920,-10.260,85.688,-76.250,45.063
-4.730,2.720,-13.520,44.063,-36.125,51.250
-4.730,2.720,-13.520,2.500,-60.250,52.250
-3.090,0.940,-12.740,2.500,-60.250,52.250
1.910,-1.880,-7.070,-37.938,-92.500,47.250
1.910,-1.880,-7.070,-37.938,-92.500,47.250
4.730,-2.120,-3.300,-37.938,-101.938,37.250
4.730,-2.120,-3.300,-13.875,-116.938,32.688
7.420,-0.590,-1.740,-13.875,-116.938,32.688
9.400,2.960,-1.800,-5.250,-102.875,46.063
10.260,8.240,-2.870,1.812,-74.563,61.813
10.260,8.240,-2.870,1.812,-74.563,61.813
9.010,7.010,-3.260,-0.062,-49.500,66.813
6.770,5.010,-4.810,-5.375,-35.063,79.563
6.770,5.010,-4.810,-5.375,-35.063,79.563
4.540,4.210,-7.050,3.188,-34.688,87.750
4.640,2.650,-4.590,9.000,-57.375,83.750
6.080,1.820,-1.470,11.250,-96.938,77.813
6.080,1.820,-1.470,11.250,-96.938,77.813
6.800,1.530,1.540,4.625,-118.313,60.438
6.800,1.530,1.540,4.625,-118.313,60.438
7.030,0.010,2.480,-2.188,-105.625,45.063
7.030,0.010,2.480,-0.312,-75.875,36.125
5.400,-3.500,1.600,-0.312,-75.875,36.125
5.110,-4.740,0.960,0.000,-55.813,36.188
5.830,-4.600,1.040,9.125,-49.250,41.000
5.830,-4.600,1.040,9.125,-49.250,41.000
5.800,-3.350,1.050,30.750,-60.000,46.125
5.800,-3.350,1.050,52.938,-59.813,43.313
3.330,-1.350,-3.980,52.938,-59.813,43.313
3.070,-0.590,-5.550,71.438,-59.750,30.687
3.620,-0.010,-5.470,77.438,-72.938,12.063
5.020,-1.100,-2.810,68.688,-86.750,-7.000
5.020,-1.100,-2.810,68.688,-86.750,-7.000
5.380,-2.000,-1.400,62.250,-88.188,-16.312
5.380,-2.000,-1.400,44.750,-73.563,2.688
5.400,-1.380,-0.550,44.750,-73.563,2.688
5.590,-0.780,-0.070,14.750,-51.375,31.062
5.590,-0.780,-0.070,-0.625,-34.750,47.688
4.890,0.190,-0.270,-0.625,-34.750,47.688
4.290,0.320,-1.110,-2.750,-25.562,56.750
4.290,0.320,-1.110,6.437,-22.562,56.813
4.090,0.120,-1.720,6.437,-22.562,56.813
4.320,0.350,-1.790,25.187,-33.188,47.313
4.320,0.350,-1.790,44.188,-49.313,32.750
5.830,0.830,-0.830,44.188,-49.313,32.750
6.450,0.740,0.000,57.625,-61.000,19.250
6.920,0.810,0.630,63.875,-64.250,8.688
6.920,0.810,0.630,63.875,-64.250,8.688
7.280,0.750,0.890,53.250,-56.688,6.062
7.280,0.750,0.890,53.250,-56.688,6.062
7.790,1.630,1.250,31.812,-45.375,12.188
7.790,1.630,1.250,11.563,-31.000,16.625
7.470,1.550,1.110,11.563,-31.000,16.625
7.220,1.330,0.630,-0.187,-11.875,17.375
6.200,0.970,-0.110,-4.437,-0.562,18.250
6.200,0.970,-0.110,-4.437,-0.562,18.250
5.480,0.070,-2.030,-4.312,2.125,17.687
5.080,0.150,-2.640,9.563,-9.688,-0.875
5.080,0.150,-2.640,9.563,-9.688,-0.875
6.880,0.640,-2.310,36.500,-29.625,-18.000
7.710,1.770,-0.160,57.500,-79.063,-12.313
8.700,1.340,-0.150,58.313,-48.063,-8.500
8.700,1.340,-0.150,58.313,-48.063,-8.500
6.850,1.290,0.110,54.500,-47.000,-48.188
6.390,0.790,-0.600,54.500,-47.000,-48.188
6.390,0.790,-0.600,54.500,-47.000,-48.188
4.630,0.070,-2.710,26.125,-18.312,-40.688
3.910,0.000,-3.480,0.375,19.187,-35.625
3.190,-0.310,-3.920,-11.375,30.000,-21.937
3.190,-0.310,-3.920,-11.375,30.000,-21.937
3.430,-0.250,-3.930,15.375,12.625,-18.187
3.430,-0.250,-3.930,15.375,12.625,-18.187
5.310,0.860,-2.670,45.188,-5.125,-30.250
6.140,1.460,-2.010,59.188,-9.750,-49.813
6.390,2.260,-1.540,53.563,-2.188,-67.438
6.390,2.260,-1.540,53.563,-2.188,-67.438
6.390,2.250,-1.560,31.062,15.313,-77.313
4.500,0.530,-2.600,-10.000,41.438,-71.938
4.500,0.530,-2.600,-10.000,41.438,-71.938
2.710,-0.400,-3.390,-44.563,61.438,-56.875
2.710,-0.400,-3.390,-44.563,61.438,-56.875
1.410,-1.630,-4.340,-61.688,63.813,-34.063
0.480,-2.390,-5.320,-61.813,50.188,-10.750
2.900,-0.960,-3.890,-51.625,29.437,1.187
2.900,-0.960,-3.890,-51.625,29.437,1.187
4.560,0.290,-2.670,-39.063,14.688,-3.188
4.560,0.290,-2.670,-39.063,14.688,-3.188
5.020,0.970,-1.630,-28.375,15.875,-19.500
4.750,1.150,-1.030,-26.250,29.687,-32.688
3.170,0.520,-0.910,-32.438,43.438,-36.625
3.170,0.520,-0.910,-46.250,60.750,-31.937
2.250,0.600,-1.100,-46.250,60.750,-31.937
1.710,0.820,-1.520,-49.250,73.563,-28.062
1.710,0.820,-1.520,-49.250,73.563,-28.062
2.570,2.030,-2.440,-51.250,78.063,-30.750
2.240,1.680,-3.320,-52.000,81.688,-38.125
2.220,0.870,-3.900,-58.375,82.688,-38.438
2.220,0.870,-3.900,-66.813,83.625,-31.062
1.930,-0.280,-4.250,-66.813,83.625,-31.062
0.330,-1.830,-4.570,-60.563,75.938,-25.250
0.330,-1.830,-4.570,-60.563,75.938,-25.250
-0.480,-2.050,-3.860,-45.063,59.188,-18.250
-0.890,-2.060,-2.590,-33.500,39.500,-6.750
-0.890,-2.060,-2.590,-33.500,39.500,-6.750
-0.680,-2.160,-2.110,-24.125,17.937,2.000
3.740,0.710,1.770,-20.875,4.500,-1.937
3.740,0.710,1.770,-8.063,9.250,-29.937
4.600,2.290,1.720,-8.063,9.250,-29.937
3.150,1.800,0.500,21.375,40.313,-64.375
3.150,1.800,0.500,21.375,40.313,-64.375
1.320,0.000,-1.890,33.375,84.438,-77.500
-1.230,-3.680,-4.720,21.250,103.375,-63.750
-1.230,-3.680,-4.720,-4.625,99.938,-30.750
0.630,-4.070,-4.150,-4.625,99.938,-30.750
1.590,-4.040,-3.590,-27.312,92.938,10.000
1.590,-4.040,-3.590,-27.312,92.938,10.000
0.790,-3.570,-3.140,-45.375,73.625,49.000
0.790,-3.570,-3.140,-41.813,50.500,60.938
1.300,0.040,-1.750,-41.813,50.500,60.938
1.300,0.280,-1.430,-8.813,29.312,44.875
3.060,1.410,0.580,5.937,16.187,25.812
3.060,1.410,0.580,5.937,16.187,25.812
6.550,1.190,2.720,-11.688,38.188,18.312
5.600,-0.390,1.100,-27.437,75.375,22.625
5.600,-0.390,1.100,-27.437,75.375,22.625
3.310,-2.390,-1.720,-36.938,102.438,43.438
0.360,-2.880,-4.510,-44.625,105.250,65.500
-2.700,1.950,-7.360,-44.438,84.938,66.688
-2.700,1.950,-7.360,-44.438,84.938,66.688
-3.420,6.230,-7.440,-11.313,49.313,23.437
-3.420,6.230,-7.440,-11.313,49.313,23.437
-2.150,8.840,-5.230,7.750,25.625,-34.813
0.000,8.630,-1.780,-22.812,25.187,-77.813
-0.090,-1.180,3.110,-57.750,54.625,-106.375
-0.090,-1.180,3.110,-57.750,54.625,-106.375
-1.570,-7.660,3.610,-76.313,104.750,-102.750
-4.870,-10.620,3.530,-84.000,165.187,-43.563
-4.870,-10.620,3.530,-84.000,165.187,-43.563
-7.590,-10.250,3.320,-80.188,216.187,25.437
-7.590,-10.250,3.320,-71.563,243.937,71.813
-9.120,-5.070,-0.430,-71.563,243.937,71.813
-10.650,-0.920,-3.380,-47.000,236.000,81.563
-12.260,2.280,-5.270,2.125,189.500,43.313
-12.260,2.280,-5.270,2.125,189.500,43.313
-12.320,2.550,-6.210,36.313,123.000,-11.563
-12.320,2.550,-6.210,26.437,65.875,-42.688
-9.650,2.150,-3.470,26.437,65.875,-42.688
-7.740,2.330,-1.420,2.813,48.813,-60.563
-6.070,1.760,-0.510,-19.625,68.938,-71.250
-5.840,-0.650,-0.050,-37.125,63.500,-40.063
-5.840,-0.650,-0.050,-37.125,63.500,-40.063
-5.860,-1.940,1.020,-41.313,70.000,-22.937
-5.860,-1.940,1.020,-45.938,117.250,-12.563
-6.930,-2.320,-0.170,-45.938,117.250,-12.563
-7.720,-2.330,-0.640,-33.938,78.750,-3.000
-6.150,-0.130,-0.730,-18.062,59.375,-5.625
-5.690,0.870,-1.300,-11.188,61.188,-8.250
-5.690,0.870,-1.300,-11.188,61.188,-8.250
-5.830,1.700,-1.530,-17.750,50.813,-12.563
-5.830,1.700,-1.530,-25.062,33.625,-20.250
-5.220,2.020,-1.610,-25.062,33.625,-20.250
-3.410,0.920,-0.620,-20.750,20.125,-33.125
-3.130,0.000,0.070,-15.063,6.812,-43.563
-2.400,-1.210,1.040,-18.250,1.500,-43.813
-2.400,-1.210,1.040,-18.250,1.500,-43.813
-2.010,-2.130,1.730,-18.375,10.563,-35.875
-2.010,-2.130,1.730,-18.375,10.563,-35.875
-1.810,-2.350,2.000,-13.625,23.875,-23.187
-2.140,-1.640,1.350,-5.875,31.187,-10.375
-2.350,-0.810,0.660,4.375,33.250,-5.250
-2.350,-0.810,0.660,4.375,33.250,-5.250
-2.270,-0.090,0.140,14.438,28.750,-8.500
-1.990,0.580,-1.050,22.500,21.375,-16.375
-1.990,0.580,-1.050,22.500,21.375,-16.375
-1.580,1.170,-1.370,22.750,11.875,-22.062
-1.580,1.170,-1.370,16.562,2.250,-24.875
-0.730,1.540,-1.200,16.562,2.250,-24.875
-0.010,1.140,-0.750,10.375,-3.750,-27.750
0.000,0.440,-0.160,2.563,-5.062,-28.500
0.000,0.440,-0.160,2.563,-5.062,-28.500
0.070,-0.260,0.410,-5.250,-2.500,-23.812
0.070,-0.260,0.410,-5.250,-2.500,-23.812
0.050,-1.030,0.640,-9.500,2.688,-13.875
-0.700,-1.120,0.130,-9.625,5.625,-0.500
-0.790,-0.650,-0.060,-5.312,4.250,9.250
-0.790,-0.650,-0.060,-5.312,4.250,9.250
-0.770,-0.210,-0.300,-1.562,2.500,12.563
-0.820,0.020,-0.700,3.125,-0.500,9.813
-0.820,0.020,-0.700,3.125,-0.500,9.813
-0.410,0.200,-0.770,4.687,-8.750,5.875
-0.410,0.200,-0.770,0.875,-14.438,3.938
-0.230,0.150,-0.490,0.875,-14.438,3.938
0.070,0.150,-0.130,-6.312,-13.688,7.250
0.250,-0.040,0.100,-9.000,-9.500,11.813
0.250,-0.040,0.100,-9.000,-9.500,11.813
0.540,-0.760,0.500,-6.250,-6.687,12.938
0.940,-0.820,0.720,-0.562,-5.937,13.000
0.940,-0.820,0.720,-0.562,-5.937,13.000
1.140,-0.520,0.570,8.125,-2.813,11.625
1.010,-0.010,0.020,16.125,4.687,10.063
1.010,-0.010,0.020,22.187,4.875,4.625
0.740,1.320,-1.200,22.187,4.875,4.625
0.710,1.770,-1.410,22.687,-0.875,-3.313
0.710,1.770,-1.410,22.687,-0.875,-3.313
0.820,1.640,-1.230,17.750,-4.875,-10.375
0.820,1.640,-1.230,6.000,-4.187,-11.563
0.690,1.240,-0.940,6.000,-4.187,-11.563
0.600,0.160,0.030,-5.312,0.625,-5.625
0.300,-0.390,0.010,-7.875,5.812,-1.500
0.300,-0.390,0.010,-4.437,7.000,-0.562
0.080,-0.740,-0.100,-4.437,7.000,-0.562
0.720,-0.500,0.280,0.437,7.000,1.312

