aX,aY,aZ,gX,gY,gZ
0.610,-1.600,3.750,-3.375,-5.187,-25.375
-0.440,-2.080,4.140,-23.187,-10.875,-42.250
-0.440,-2.080,4.140,-23.187,-10.875,-42.250
-0.830,-1.330,3.890,-40.375,4.187,-44.875
-0.830,-1.330,3.890,-40.375,4.187,-44.875
-0.320,-0.370,3.820,-50.813,22.187,-44.875
-0.520,-0.150,3.230,-55.375,45.938,-45.875
-0.250,0.130,1.520,-60.813,62.625,-44.500
-0.160,-0.400,1.140,-60.500,65.625,-37.813
-0.160,-0.400,1.140,-60.500,65.625,-37.813
0.280,-0.880,0.810,-50.125,57.813,-28.312
0.280,-0.880,0.810,-25.125,47.063,-17.437
0.380,-1.220,0.700,-25.125,47.063,-17.437
0.600,-0.960,0.550,1.500,31.500,-6.125
0.520,-0.300,1.130,21.125,14.500,-1.312
0.690,-0.090,1.220,29.312,6.312,0.312
0.690,-0.090,1.220,29.312,6.312,0.312
0.430,0.120,2.020,27.812,3.750,8.500
0.430,0.120,2.020,27.812,3.750,8.500
0.030,0.010,3.370,19.750,3.250,14.813
-0.020,-0.310,3.070,2.500,1.375,17.437
0.000,-0.280,2.160,-8.500,1.000,17.625
0.000,-0.280,2.160,-8.500,1.000,17.625
-0.360,0.420,1.520,-10.188,1.687,16.500
-0.330,0.710,1.880,-12.063,2.188,13.625
-0.330,0.710,1.880,-12.063,2.188,13.625
-0.180,0.650,2.360,-11.563,2.000,5.937
-0.190,0.580,2.720,-12.063,3.125,-5.625
-0.190,0.580,2.720,-12.063,3.125,-5.625
0.030,0.320,3.420,-6.500,5.250,-17.562
0.040,-0.160,3.670,-0.937,3.000,-24.937
0.040,-0.160,3.670,-0.937,3.000,-24.937
0.390,-0.560,3.450,1.000,5.687,-26.812
0.140,-0.580,3.140,-4.312,8.938,-22.750
0.140,-0.580,3.140,-4.312,8.938,-22.750
0.080,-0.080,1.890,-14.438,4.812,-17.062
0.250,0.290,1.600,-30.750,1.812,-14.188
0.250,0.290,1.600,-30.750,1.812,-14.188
0.080,0.310,1.100,-47.375,10.375,-10.938
0.080,0.310,1.100,-49.875,18.312,-8.250
0.140,0.400,0.240,-49.875,18.312,-8.250
0.240,0.380,0.020,-35.938,16.562,-6.062
0.240,0.380,0.020,-20.187,10.750,-1.062
0.290,0.210,-0.060,-20.187,10.750,-1.062
0.250,0.130,0.040,-4.812,4.875,6.375
0.000,0.080,0.260,6.562,-0.187,13.813
0.000,0.080,0.260,6.562,-0.187,13.813
-0.050,0.040,0.670,6.812,0.437,20.812
-0.050,0.040,0.670,1.312,8.938,24.312
0.050,0.230,0.680,1.312,8.938,24.312
-0.130,0.380,0.610,-4.625,20.062,24.875
0.000,0.510,0.330,-10.250,28.125,23.500
0.050,0.400,0.320,-14.250,26.937,19.187
0.050,0.400,0.320,-14.250,26.937,19.187
0.030,0.030,0.310,-14.813,14.688,11.125
0.030,0.030,0.310,-13.125,-4.000,3.500
0.120,-0.330,0.070,-13.125,-4.000,3.500
0.280,-0.600,-0.120,-6.437,-18.500,1.062
0.230,-0.760,0.000,4.062,-24.562,3.938
0.240,-0.640,-0.070,16.125,-25.125,9.250
0.240,-0.640,-0.070,16.125,-25.125,9.250
0.200,-0.530,0.030,28.875,-21.187,15.375
0.200,-0.530,0.030,36.813,-15.875,20.375
-0.110,-0.520,0.090,36.813,-15.875,20.375

-0.120,-0.150,3.080,-14.313,-6.187,2.125
-0.120,-0.150,3.080,-15.688,-0.937,1.375
-0.140,-0.420,3.470,-15.688,-0.937,1.375
-0.090,-0.670,4.430,-20.375,4.562,0.375
-0.090,-0.670,4.430,-27.187,-5.000,3.188
-0.230,-0.720,4.910,-27.187,-5.000,3.188
-0.120,-1.000,5.140,-27.187,-5.000,3.188
-0.120,-1.000,5.140,-33.313,-21.125,3.813
0.280,-1.130,5.910,-33.313,-21.125,3.813
0.260,-1.440,6.780,-27.687,-38.375,3.688
0.170,-1.530,6.890,2.500,-65.000,5.312
0.170,-1.530,6.890,18.937,-72.438,8.750
-0.040,-1.700,6.410,18.937,-72.438,8.750
0.050,-1.680,6.150,18.937,-72.438,8.750
0.050,-1.680,6.150,18.937,-72.438,8.750
0.000,-2.060,6.100,42.438,-74.000,9.750
0.000,-2.070,5.860,53.563,-61.813,7.375
0.000,-2.070,5.860,58.125,-45.813,5.875
-0.260,-1.760,5.530,58.125,-45.813,5.875
-0.240,-1.110,5.030,51.625,-27.375,5.937
-0.240,-1.110,5.030,51.625,-27.375,5.937
-0.300,0.240,4.310,40.875,-11.313,3.438
-0.100,0.290,4.040,31.500,-3.313,-1.437
-0.100,0.290,4.040,31.500,-3.313,-1.437
-0.090,-0.060,4.030,21.687,-7.312,-6.187
0.220,-0.390,3.510,19.750,-19.812,-11.938
0.420,-0.150,1.450,29.312,-36.375,-16.500
0.420,-0.150,1.450,29.312,-36.375,-16.500
0.470,0.990,0.410,44.750,-42.375,-11.688
0.470,0.990,0.410,50.625,-30.812,-1.187
0.480,2.560,0.060,50.625,-30.812,-1.187
0.410,3.480,-0.480,43.000,-8.938,10.188
0.560,2.940,-1.140,41.813,13.750,15.063
0.560,2.940,-1.140,41.813,13.750,15.063
0.430,1.810,-0.280,35.938,22.000,15.188
-0.020,0.200,-0.100,5.250,10.938,3.563
-0.020,0.200,-0.100,5.250,10.938,3.563
0.450,-2.490,-0.100,-32.563,-22.812,-16.687
1.180,-2.690,-0.370,-59.063,-66.563,-34.000
1.620,-2.320,-1.330,-58.313,-99.375,-40.063
1.620,-2.320,-1.330,-21.500,-109.813,-37.313
1.770,-1.220,-2.450,-21.500,-109.813,-37.313
0.320,1.130,-3.840,17.812,-100.625,-28.562
0.320,1.130,-3.840,17.812,-100.625,-28.562
-0.630,2.130,-4.250,36.250,-75.313,-11.500
-1.230,2.320,-4.060,33.688,-46.750,6.000
-1.390,1.710,-3.080,4.750,-26.000,11.688
-1.390,1.710,-3.080,4.750,-26.000,11.688
-0.750,-0.700,-1.300,-50.063,-10.125,7.312
-0.600,-1.610,-1.760,-83.688,6.500,0.000
-0.600,-1.610,-1.760,-83.688,6.500,0.000
-0.070,-2.890,-2.250,-74.625,17.812,-13.313
1.040,-3.130,-2.590,-34.625,15.500,-36.250
0.570,-2.180,-2.460,20.750,2.250,-66.125
0.570,-2.180,-2.460,20.750,2.250,-66.125
-0.620,-0.980,-2.560,63.813,8.625,-77.813
-0.620,-0.980,-2.560,76.000,36.563,-67.625
-1.010,0.220,-3.890,76.000,36.563,-67.625
-1.820,1.170,-6.040,64.625,60.625,-46.500
-1.730,1.260,-6.470,17.250,61.438,-28.375
-1.110,0.800,-6.380,-22.062,38.563,-19.500
-1.110,0.800,-6.380,-22.062,38.563,-19.500
-0.400,-0.160,-4.950,-26.812,11.313,-20.250
-0.400,-0.160,-4.950,1.375,-5.625,-24.812
0.190,-1.140,-3.920,1.375,-5.625,-24.812
-0.200,-1.000,-3.200,44.438,-20.125,-29.625
-0.200,-1.000,-3.200,69.750,-28.687,-36.063
-0.800,-0.970,-2.450,69.750,-28.687,-36.063
-1.080,-0.830,-2.570,77.875,-20.437,-34.875
-1.080,-0.830,-2.570,77.875,-20.437,-34.875
-1.240,-0.010,-3.570,63.063,-1.812,-21.750
-1.240,-0.010,-3.570,36.500,11.438,-5.375
-0.790,0.190,-3.840,36.500,11.438,-5.375
-0.480,0.690,-3.970,19.812,11.813,4.937
-0.680,1.240,-3.560,7.312,4.000,6.437
-0.680,1.240,-3.560,0.437,1.125,4.500
-0.720,1.070,-2.460,0.437,1.125,4.500
-1.090,0.270,-1.950,-4.062,3.500,2.063
-1.090,0.270,-1.950,-4.062,3.500,2.063
-1.130,-0.570,-2.010,-4.312,12.500,2.125
-0.990,-1.120,-1.880,-3.375,25.312,5.125
-0.270,-0.680,-1.960,-6.750,40.125,7.437
-0.330,-0.500,-2.730,-4.625,55.313,11.375
-0.330,-0.500,-2.730,-4.625,55.313,11.375
-0.260,-0.270,-3.070,-3.563,58.500,17.125
-0.260,-0.270,-3.070,-1.687,44.000,10.188
-0.320,0.490,-3.230,-1.687,44.000,10.188
-1.000,1.090,-3.260,-9.188,21.312,-6.687
-0.440,0.990,-3.350,-21.562,6.750,-17.187
-0.440,0.990,-3.350,-29.625,1.625,-11.188
0.200,1.080,-3.230,-29.625,1.625,-11.188
1.030,1.090,-2.770,-26.062,1.312,8.438
1.030,1.090,-2.770,-26.062,1.312,8.438
1.040,0.600,-2.220,-17.000,-1.187,29.125
1.040,0.600,-2.220,-17.000,-1.187,29.125
0.920,0.230,-1.680,-2.438,-5.187,36.438
0.450,0.000,-1.210,5.250,-8.563,30.750
0.450,0.000,-1.210,6.500,-10.125,12.500
-0.260,0.580,-1.050,6.500,-10.125,12.500
-0.450,0.550,-1.190,-0.625,-11.875,-13.188
-0.450,0.550,-1.190,-0.625,-11.875,-13.188
-0.320,0.460,-1.410,-15.750,-12.813,-34.750
-0.040,0.130,-1.580,-26.500,-14.188,-43.375
0.280,-0.430,-1.630,-30.000,-14.813,-42.938
0.280,-0.430,-1.630,-22.937,-11.875,-36.438
0.550,-0.410,-1.690,-22.937,-11.875,-36.438
0.450,0.070,-1.460,-9.125,-8.438,-25.312
0.450,0.070,-1.460,-9.125,-8.438,-25.312
0.000,0.500,-1.520,0.062,-3.875,-14.063
-0.210,0.650,-1.440,3.125,-0.312,-6.312
-0.210,0.650,-1.440,3.438,0.375,-6.000
-0.230,0.370,-1.380,3.438,0.375,-6.000
-0.180,-0.240,-1.270,-1.125,-2.063,-10.250
-0.090,-0.870,-1.170,-6.500,-4.000,-13.250
-0.090,-0.870,-1.170,-6.500,-4.000,-13.250
0.150,-0.680,-1.250,-6.562,-2.688,-11.813
0.150,-0.680,-1.250,-2.375,-0.875,-9.438
0.170,-0.130,-1.370,-2.375,-0.875,-9.438
-0.100,0.310,-1.420,-3.000,-2.250,-9.000
0.000,0.740,-1.750,-7.375,-2.125,-8.063
0.000,0.740,-1.750,-7.187,-2.750,-5.250
0.110,0.790,-1.910,-7.187,-2.750,-5.250
0.030,0.570,-1.870,-2.125,-6.125,1.062
0.030,0.570,-1.870,2.563,-8.250,6.125
-0.250,0.350,-1.800,2.563,-8.250,6.125
-0.140,0.320,-2.230,6.187,-10.563,11.313
-0.220,0.150,-2.210,12.188,-13.625,15.563
-0.220,0.150,-2.210,12.188,-13.625,15.563
0.120,-0.010,-2.310,15.188,-15.688,22.687
0.120,-0.010,-2.310,15.188,-15.688,22.687
0.070,-0.060,-2.710,21.000,-17.125,30.875
0.140,-0.210,-2.780,26.625,-20.812,41.000
-0.070,-0.070,-2.800,34.375,-21.187,51.938
-0.300,0.300,-2.760,31.125,-20.437,61.250
-0.300,0.300,-2.760,31.125,-20.437,61.250
-0.510,0.540,-2.750,22.625,-21.000,57.313
-0.510,0.540,-2.750,22.625,-21.000,57.313
-1.100,0.300,-2.540,11.313,-24.250,37.438
-1.460,-0.350,-2.710,1.250,-24.875,14.563
-1.360,-2.010,-3.200,1.937,-17.375,-0.375
-1.360,-2.010,-3.200,5.125,-8.813,3.813
-0.470,-3.370,-3.940,5.125,-8.813,3.813
0.740,-2.680,-4.640,6.312,-2.688,17.000
0.740,-2.680,-4.640,6.312,-2.688,17.000
0.740,-1.070,-5.790,9.438,-6.812,26.375
0.740,-1.070,-5.790,9.438,-6.812,26.375
0.150,0.750,-5.820,21.625,-21.562,35.063
-1.020,2.160,-5.180,35.688,-31.250,41.250
-1.750,2.790,-3.540,33.438,-31.312,45.875
-1.750,2.790,-3.540,33.438,-31.312,45.875
-1.130,1.600,-2.640,23.000,-22.937,43.563
-1.130,1.600,-2.640,18.937,-4.000,38.250
-0.740,-0.150,-2.010,18.937,-4.000,38.250
-0.230,-2.300,-1.260,20.437,23.812,35.750
-0.340,-2.290,-1.370,22.812,53.313,33.750
-0.340,-2.290,-1.370,12.938,74.313,26.687
-0.780,-1.710,-1.450,12.938,74.313,26.687
-1.030,-0.930,-2.210,-1.625,79.375,11.375
-1.030,-0.930,-2.210,-1.625,79.375,11.375
-0.720,0.050,-3.460,-8.875,62.375,-7.312
-0.600,0.670,-3.020,-13.750,34.688,-22.437
-0.600,0.670,-3.020,-13.750,34.688,-22.437
-0.090,1.560,-2.460,-21.312,18.625,-32.125
0.170,1.440,-1.950,-33.688,15.688,-36.563
0.170,1.440,-1.950,-35.500,24.500,-29.812
0.890,-0.230,-1.370,-35.500,24.500,-29.812
0.890,-0.430,-0.990,-21.000,46.625,-14.938
0.890,-0.430,-0.990,-21.000,46.625,-14.938
0.780,-0.660,-1.330,-10.875,79.375,-5.625
0.800,-0.590,-1.660,-10.625,115.125,-7.000
0.050,0.920,-2.610,-16.812,136.750,-15.063
0.050,0.920,-2.610,-16.812,136.750,-15.063
0.270,1.750,-2.350,-25.687,138.625,-22.312
0.270,1.750,-2.350,-33.500,127.750,-23.500
0.600,1.600,-1.410,-33.500,127.750,-23.500
0.810,0.830,-1.260,-35.000,90.063,-22.562
1.670,-1.890,-0.520,-26.937,54.250,-21.625
1.670,-1.890,-0.520,-9.313,29.687,-14.875
1.830,-2.580,-1.340,-9.313,29.687,-14.875
1.540,-2.620,-1.800,15.625,19.437,-4.625
1.540,-2.620,-1.800,15.625,19.437,-4.625
0.570,-1.420,-3.120,40.000,21.187,3.250
-0.130,-0.370,-3.010,55.563,21.812,1.312
-0.890,0.370,-1.780,50.375,6.875,-5.750
-0.890,0.370,-1.780,37.313,-22.562,-10.813
-1.420,1.230,-0.750,37.313,-22.562,-10.813
-1.660,2.750,0.470,22.750,-55.500,-6.000
-1.660,2.750,0.470,22.750,-55.500,-6.000
-1.620,2.860,1.250,8.938,-87.750,-2.375
-1.790,2.650,1.460,8.500,-112.688,-2.125
-1.790,2.650,1.460,12.813,-125.125,-1.500
-1.780,2.130,1.670,12.813,-125.125,-1.500
-1.250,0.690,2.100,13.000,-119.875,1.437
-1.250,0.690,2.100,13.000,-119.875,1.437
-0.960,-0.130,2.810,18.000,-96.750,8.438
-0.680,-0.570,3.010,20.500,-61.625,14.000
-0.680,-0.570,3.010,20.500,-61.625,14.000
-0.500,-0.610,3.110,19.062,-25.125,10.875
-0.100,-0.780,4.040,9.625,3.750,1.562
0.250,-0.990,4.960,-19.125,21.562,0.750
0.250,-0.990,4.960,-19.125,21.562,0.750
0.270,-0.900,5.360,-48.625,29.250,7.812
0.250,-0.450,4.970,-71.313,32.563,16.062
0.250,-0.450,4.970,-71.313,32.563,16.062
0.090,0.340,3.170,-69.500,26.687,22.187
-0.150,0.800,2.690,-42.438,13.313,25.875
-0.150,0.800,2.690,-42.438,13.313,25.875
-0.280,0.930,2.900,-16.437,1.687,26.250
-0.170,-0.440,3.240,2.625,3.000,25.250
-0.170,-0.440,3.240,2.625,3.000,25.250
0.680,-1.020,3.120,9.313,20.375,19.000
0.680,-1.020,3.120,3.313,55.125,9.250
0.920,-1.420,3.230,3.313,55.125,9.250
0.820,-1.650,3.370,-8.875,95.750,2.750
1.090,-1.020,3.660,-21.812,130.750,0.437
1.090,-1.020,3.660,-21.812,130.750,0.437
0.830,-0.590,3.150,-24.875,154.500,-0.687
1.180,-0.010,2.050,-24.625,159.500,3.938
1.180,-0.010,2.050,-24.625,159.500,3.938
1.010,0.050,0.810,-26.562,142.062,13.438
1.070,-0.180,-0.960,-25.187,101.375,20.625
1.070,-0.180,-0.960,-19.875,59.563,20.375
0.860,-0.120,-1.510,-19.875,59.563,20.375
0.660,-0.080,-1.940,-10.313,36.688,19.312
0.660,-0.080,-1.940,-10.313,36.688,19.312
0.990,0.050,-2.610,4.437,25.125,19.437
0.750,0.080,-0.630,18.187,14.500,24.812
0.750,0.080,-0.630,28.250,10.688,35.438
0.100,0.200,0.620,28.250,10.688,35.438
0.080,0.150,0.900,35.750,9.813,40.313
0.080,0.150,0.900,36.125,7.000,39.563
0.000,-0.020,1.220,36.125,7.000,39.563
-0.320,-0.720,1.770,22.437,5.125,33.125
-0.320,-0.720,1.770,9.000,4.562,26.250
-0.220,-0.760,1.450,9.000,4.562,26.250
-0.170,-0.630,1.360,0.187,2.625,21.750
-0.300,-0.610,1.180,-3.563,0.687,19.312
-0.300,-0.610,1.180,-7.125,-5.000,18.500
0.220,-0.260,0.400,-7.125,-5.000,18.500
0.070,-0.020,0.710,-3.688,-8.813,18.750
0.070,-0.020,0.710,-2.313,-8.625,17.625
0.090,0.240,1.040,-2.313,-8.625,17.625
-0.500,0.790,1.890,-2.125,-4.250,12.313
-0.260,0.810,1.590,-5.250,-1.625,1.875
-0.260,0.810,1.590,-9.875,-2.813,-9.625
-0.180,0.690,1.350,-9.875,-2.813,-9.625
-0.180,0.530,1.430,-15.000,-7.125,-17.187
-0.180,0.530,1.430,-18.750,-9.750,-22.062
-0.090,0.430,0.570,-18.750,-9.750,-22.062
-0.020,0.580,0.060,-17.375,-9.063,-24.750

-0.920,-0.050,2.640,-9.500,-22.250,-0.250
-0.920,-0.050,2.640,-12.688,-25.437,-1.562
-1.110,0.190,3.210,-12.688,-25.437,-1.562
-1.160,0.450,3.560,-13.500,-27.562,-1.937
-0.750,0.700,3.940,-14.313,-30.187,-0.750
-0.750,0.700,3.940,-14.313,-30.187,-0.750
-0.440,0.960,3.930,-15.875,-30.500,1.812
-0.280,1.190,4.320,-8.875,-28.125,7.875
-0.280,1.190,4.320,-8.875,-28.125,7.875
-0.050,1.070,4.940,-4.937,-29.875,14.313
-0.200,1.230,6.620,-0.312,-34.188,18.687
-0.400,0.900,7.510,-0.625,-40.438,17.750
-0.400,0.900,7.510,-0.625,-40.438,17.750
-0.400,0.900,7.510,-0.625,-40.438,17.750
-0.430,0.320,8.030,-6.375,-46.063,12.625
-0.530,-0.550,8.040,-10.688,-48.750,8.313
-0.530,-0.550,8.040,-10.688,-48.750,8.313
-0.460,-1.510,7.080,-16.312,-51.313,7.937
-0.320,-1.580,5.630,-25.500,-42.875,7.625
-0.390,-1.680,5.190,-30.562,-21.375,10.063
-0.390,-1.680,5.190,-30.562,-21.375,10.063
0.170,-0.990,4.410,-29.437,-10.188,15.938
0.170,-0.990,4.410,-29.437,-10.188,15.938
0.970,0.430,3.540,-3.813,-9.563,17.875
0.490,0.590,3.710,30.437,-20.875,19.875
0.760,1.160,3.130,67.000,-40.625,21.875
0.450,1.990,3.310,105.000,-59.438,24.687
0.450,1.990,3.310,105.000,-59.438,24.687
-0.080,1.740,3.760,126.875,-67.313,29.625
-0.080,1.740,3.760,126.875,-67.313,29.625
-0.290,1.930,2.870,105.688,-58.750,32.063
-0.560,1.560,2.390,38.813,-47.625,25.500
-0.890,-0.250,1.980,-42.125,-45.375,12.875
-0.890,-0.250,1.980,-118.125,-56.813,-5.312
-0.330,-1.480,1.210,-118.125,-56.813,-5.312
0.110,-2.070,0.170,-159.437,-76.375,-26.562
0.110,-2.070,0.170,-159.437,-76.375,-26.562
0.640,-2.040,-1.020,-153.187,-88.438,-37.563
1.610,0.080,-2.850,-95.625,-74.500,-28.187
1.270,0.850,-2.460,-3.688,-43.625,-5.312
1.270,0.850,-2.460,-3.688,-43.625,-5.312
0.360,0.530,-1.660,76.250,-14.500,13.313
-0.610,-0.960,-1.410,101.250,3.938,20.812
-0.610,-0.960,-1.410,101.250,3.938,20.812
-1.000,-1.740,-2.840,59.750,12.188,15.625
-1.000,-1.740,-2.840,-16.687,7.437,8.813
-0.470,-0.880,-3.500,-16.687,7.437,8.813
-0.560,-0.290,-3.990,-90.000,-8.563,1.812
-0.270,-0.050,-4.330,-130.437,-32.750,-19.312
-0.270,-0.050,-4.330,-119.313,-45.625,-44.750
0.230,0.820,-5.200,-119.313,-45.625,-44.750
0.440,1.430,-5.090,-56.000,-25.875,-52.813
0.440,1.430,-5.090,23.375,17.937,-36.125
0.160,1.550,-4.850,23.375,17.937,-36.125
-1.370,-0.350,-3.760,87.375,62.563,-20.125
-1.930,-1.600,-3.470,124.813,92.250,-26.937
-1.930,-1.600,-3.470,111.063,93.250,-46.313
-1.260,-2.160,-5.320,111.063,93.250,-46.313
-0.140,-1.860,-5.820,49.625,56.938,-56.125
-0.140,-1.860,-5.820,-28.937,9.063,-73.813
0.340,-0.140,-4.730,-28.937,9.063,-73.813
0.740,0.870,-5.220,-58.938,-15.375,-74.250
0.600,1.410,-5.700,-37.875,-22.562,-70.375
0.600,1.410,-5.700,8.375,-25.062,-56.875
0.710,0.850,-5.450,8.375,-25.062,-56.875
1.240,-0.680,-5.240,53.500,-26.437,-32.688
1.240,-0.680,-5.240,53.500,-26.437,-32.688
0.820,-1.470,-2.930,106.188,-32.250,-10.563
0.330,-2.850,-1.220,143.625,-40.750,6.750
-0.790,-3.670,-0.240,149.500,-38.438,14.313
-0.790,-3.670,-0.240,149.500,-38.438,14.313
-1.360,-1.710,-1.410,133.750,-21.937,9.688
-1.520,-0.540,-1.820,90.125,-14.938,7.375
-1.520,-0.540,-1.820,90.125,-14.938,7.375
-0.670,0.150,-1.710,37.000,-19.562,11.250
-0.240,0.290,-2.410,8.438,-19.562,14.563
0.160,0.200,-2.060,16.125,-15.438,14.500
0.160,0.200,-2.060,16.125,-15.438,14.500
-0.140,-0.520,-1.350,29.500,-8.438,13.500
-0.140,-0.520,-1.350,33.438,4.312,12.250
-0.280,-1.260,-1.000,33.438,4.312,12.250
-0.300,-1.790,-1.230,28.375,23.625,14.188
0.570,-1.850,-1.670,23.625,35.313,14.875
0.440,-1.160,-2.250,24.750,29.625,14.688
0.440,-1.160,-2.250,24.750,29.625,14.688
0.060,0.100,-2.560,27.187,19.062,18.125
0.060,0.100,-2.560,27.187,19.062,18.125
-0.010,2.070,-1.920,19.500,8.563,21.125
-0.550,2.250,-1.710,4.875,4.437,17.375
-0.790,1.380,-1.970,-10.938,8.375,7.062
-0.790,1.380,-1.970,-19.375,19.937,-6.187
-0.340,0.270,-2.750,-19.375,19.937,-6.187
0.400,-0.570,-3.370,-12.813,28.312,-14.500
0.400,-0.570,-3.370,-12.813,28.312,-14.500
0.160,-0.160,-3.370,-0.437,26.437,-14.063
0.160,-0.160,-3.370,12.750,22.812,-7.625
0.180,0.840,-3.660,12.750,22.812,-7.625
0.110,1.480,-3.340,23.875,19.750,0.062
-0.400,2.280,-2.520,25.750,13.125,0.875
-0.400,2.280,-2.520,25.750,13.125,0.875
-0.300,2.440,-2.630,14.625,8.500,-5.187
-0.300,2.440,-2.630,2.000,8.125,-12.813
-0.260,2.280,-2.140,2.000,8.125,-12.813
-0.020,1.150,-2.120,-10.563,4.812,-23.375
-0.110,-1.550,-1.900,-19.687,0.687,-31.125
-0.230,-2.270,-2.450,-17.000,-0.062,-31.687
-0.230,-2.270,-2.450,-17.000,-0.062,-31.687
-0.030,-1.840,-2.170,-12.875,0.687,-24.562
-0.030,-1.840,-2.170,-14.250,0.062,-8.625
0.080,-1.180,-1.700,-14.250,0.062,-8.625
-0.220,-0.400,-1.600,-16.437,-2.313,3.375
-0.100,-0.150,-1.710,-18.187,-5.812,8.250
0.160,-0.010,-1.700,-18.375,-10.875,5.500
0.160,-0.010,-1.700,-18.375,-10.875,5.500
-0.340,-0.370,-0.790,-14.125,-21.000,-3.063
-0.340,-0.370,-0.790,-9.000,-26.250,-13.125
-0.240,-0.610,-0.620,-9.000,-26.250,-13.125
-0.240,-0.760,-0.350,-7.562,-25.187,-19.062
-0.340,-0.990,-0.090,-6.812,-20.625,-21.375
-0.340,-0.990,-0.090,-6.500,-12.125,-21.937
-0.430,-0.590,-0.400,-6.500,-12.125,-21.937
-0.220,-0.110,-0.800,-6.750,-0.375,-17.312
-0.220,-0.110,-0.800,-6.750,-0.375,-17.312
-0.310,0.220,-0.890,-9.063,7.937,-9.438
0.100,0.630,-1.230,-14.000,9.500,-3.813
0.230,0.950,-1.460,-13.625,7.187,-0.625
0.550,0.760,-1.620,-11.625,0.312,-2.063
0.550,0.760,-1.620,-11.625,0.312,-2.063
0.250,0.480,-1.490,-5.562,-18.687,-10.063
0.250,0.480,-1.490,-5.562,-18.687,-10.063
0.290,0.020,-1.770,-5.562,-18.687,-10.063
-0.160,0.480,-1.690,1.875,-28.187,-1.500
-0.610,0.650,-1.560,0.562,-25.625,7.125
-0.610,0.650,-1.560,-2.375,-20.750,10.313
-0.890,0.790,-1.570,-2.375,-20.750,10.313
-1.070,0.750,-1.710,-10.563,-17.687,3.313
-1.070,0.750,-1.710,-10.563,-17.687,3.313
-1.110,0.000,-1.950,-22.062,-14.063,-9.000
-0.730,0.040,-2.470,-26.312,-10.875,-15.500
-0.730,0.040,-2.470,-26.312,-10.875,-15.500
-0.140,0.170,-3.140,-24.375,-14.688,-15.688
-0.140,0.370,-2.870,-25.125,-21.812,-13.313
-0.140,0.370,-2.870,-25.125,-21.812,-13.313
-0.490,-0.350,-2.750,-23.500,-19.125,-5.000
-0.290,-0.320,-2.480,-17.625,-6.375,14.625
-0.290,-0.320,-2.480,-17.625,-6.375,14.625
-0.170,0.130,-2.800,-18.312,8.063,39.250
-0.310,0.370,-3.310,-20.375,18.437,53.438
-0.220,0.330,-3.040,-20.062,17.812,50.313
-0.220,0.330,-3.040,-20.062,17.812,50.313
0.140,0.530,-3.480,-14.375,7.250,34.438
0.560,0.850,-3.650,-13.188,-12.625,16.187
0.560,0.850,-3.650,-13.188,-12.625,16.187
0.270,0.400,-3.650,-20.062,-32.438,-0.187
-0.060,-0.060,-3.670,-32.125,-46.000,-14.938
-0.060,-0.060,-3.670,-39.625,-43.500,-21.375
-0.250,-0.190,-3.850,-39.625,-43.500,-21.375
-0.340,-0.010,-3.750,-43.438,-26.062,-17.812
-0.340,-0.010,-3.750,-43.875,-3.313,-11.250
-0.930,-0.280,-2.910,-43.875,-3.313,-11.250
-1.240,-0.960,-2.010,-47.125,12.625,-14.063
-0.980,-1.920,-1.720,-56.563,21.875,-31.625
-0.480,-1.810,-2.160,-65.938,28.187,-45.875
-0.480,-1.810,-2.160,-65.938,28.187,-45.875
0.820,-1.930,-2.180,-67.750,34.500,-44.313
0.820,-1.930,-2.180,-56.500,39.563,-24.625
1.280,-1.540,-2.980,-56.500,39.563,-24.625
1.200,-1.080,-3.320,-35.125,40.375,4.875
0.310,-0.940,-2.700,-27.750,39.625,22.625
-0.310,-1.650,-1.510,-26.125,38.813,29.437
-0.310,-1.650,-1.510,-26.125,38.813,29.437
-0.510,-2.010,-1.980,-13.313,26.875,29.500
-0.510,-2.010,-1.980,1.750,-0.375,22.187
-0.810,-1.680,-2.590,1.750,-0.375,22.187
-0.860,-0.370,-2.650,13.125,-35.813,8.875
-0.300,0.400,-1.650,4.062,-69.125,-5.187
0.250,0.360,-1.010,-9.563,-78.625,-13.625
0.250,0.360,-1.010,-9.563,-78.625,-13.625
0.690,0.420,-0.950,-12.375,-65.250,-4.250
0.690,0.420,-0.950,-12.375,-65.250,-4.250
0.790,0.960,-1.670,-5.875,-38.375,23.125
0.340,0.800,-1.270,-4.125,-7.500,54.063
-0.020,0.810,-0.120,-4.250,21.687,77.563
-0.020,0.810,-0.120,1.437,45.125,92.063
-0.430,0.180,0.590,1.437,45.125,92.063
-1.490,-0.820,-2.800,9.875,45.438,89.188
-1.490,-0.820,-2.800,9.875,45.438,89.188
-1.270,-0.360,-2.380,26.437,8.625,66.500
-1.270,-0.360,-2.380,26.437,8.625,66.500
-1.350,0.010,-0.750,33.000,-33.938,35.563
-1.110,0.970,0.270,24.000,-49.938,10.500
0.680,0.990,0.680,11.688,-41.500,2.688
0.680,0.990,0.680,11.688,-41.500,2.688
1.140,1.360,0.730,-3.250,-23.062,12.500
0.960,1.390,1.010,-29.375,2.313,25.187
0.960,1.390,1.010,-29.375,2.313,25.187
0.780,0.930,0.820,-59.000,32.063,31.500
-0.010,-0.110,1.080,-75.313,52.563,29.312
